Smiles,Tg
*C(=C*)CCCCCCCCCCOc1ccc(cc1)c1ccc(cc1)OCC(CCCCCC)F,27.34580481
*NC(=O)NCCCCNC(=O)NCCCCCC*,60.10434296
*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)OCCCCCOC(=O)*)C,39.38257392
*c1c(cc(cc1)C#C*)SCCCCCCCCCCCC,53.41644401
*OC(=O)Nc1cc(ccc1)C(=O)OCCCCCCCCCC*,45.09440244
*Oc1c(cc(cc1)C(=O)*)CCCCCC,85.05865655
*c1nc(nc(n1)Oc1c2c(ccc1C(=O)Oc1ccc(cc1)OC(=O)c1c(c3c(cc1)cccc3)O*)cccc2)N1CCCCC1,288.7077709
*OS(=O)(=O)c1ccc(cc1)Sc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)*,157.8104834
*OC(=O)c1ccc(cc1)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC*,60.02078862
*OC(=O)NCCSCCCCCSCCNC(=O)OCC1CCC(CC1)C*,77.84678315
*OS(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)*,149.9071313
*OC(=O)CCCCCCCC(=O)OCC(C*)(C)C,17.01342593
*OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCCN(CC*)CCCC(=O)Nc1ccc(cc1)N=Nc1ccccc1,-32.25789051
*[Si](*)(CCCCCC)CCCCCC,-11.37918107
*c1n(c(cc1)C=C*)CCCCCC,-15.03969582
*OC(=O)CCCCCC(=O)OCCC*,-71.28231613
*N1C(=O)C(CC1=O)SCCOCCSC1C(=O)N(C(=O)C1)c1ccc(cc1)C(=O)OCCCCCCOC(=O)c1ccc(cc1)*,19.42674542
*NC(=O)CCCCCCCCC(=O)NCCCP(CCC*)c1ccccc1,56.20366062
*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C=Nc1ccc(cc1)CCCC)C,12.41121342
*c1ccc(cc1)/C=C/c1c(cc(c(c1)CCCCCC)/C=C/*)CCCCCC,51.04706134
*N(CC*)C(=O)CCCCCCCC,-49.55374382
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCC(=O)Oc1cc2c(cc1)cc(cc2)OC(=O)CCCCC*,-10.30414379
*NC(=O)CCP(CCC(=O)NCCCCCC*)c1ccccc1,9.575432391
*c1cc2C(c3c(c2cc1)ccc(c3)c1cc2C(c3c(c2cc1)ccc(c3)*)(CCCCCCCCCCCC)CCCCCCCCCCCC)(CCCCCCCC)CCCCCCCC,37.51200969
*C1OC(=O)C(C1)CCC1C(=O)OC(C1)CCCCCCCCCC*,84.1573412
*N(C(=O)CCCCCCCCCCCCCCC(=O)N(Cc1ccc(cc1)C*)C)C,-14.32362541
*c1c(cc(c(c1)OCCCCCCCCCC)c1ccc(cc1)*)OCCCCCCCCCC,61.07976291
*NC(CC(=O)*)C(=O)OCCCCCC,0.713924343
*n1c(=O)c2ccc3c(=O)n(c(=O)c4ccc(c1=O)c2c34)CCCCCCCCCCCC*,101.4116865
*Oc1c(cc(cc1)C=C1C(=O)C(=Cc2cc(c(cc2)OC(=O)c2ccc(cc2)C(=O)*)OC)CCC1)OC,105.2246285
*OC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)OCC*,14.08686284
*OC(=O)N(c1ccc(cc1)N(C(=O)OCC(C*)CCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)C)C,78.11061669
*C1C(C(C(C1)C=C*)C(=O)OCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)C(=O)OCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,27.68661296
*C#CC(=C(*)CCCCOC(=O)NCCCCCC)CCCCOC(=O)NCCCCCC,5.219913288
*Oc1c(cc(c(c1)OC(=O)c1ccc(cc1)C=Nc1cc(c(cc1)OCCCCCCOc1c(cc(cc1)N=Cc1ccc(cc1)C(=O)*)Cl)Cl)Cl)Cl,82.06188226
*c1ccc2n(c3c(c2c1)cc(cc3)/C=C/c1ccc(cc1)Oc1c(cc(cc1)c1ccc(cc1)c1ccc(cc1)c1cc(c(cc1)Oc1ccc(cc1)/C=C/*)C(F)(F)F)C(F)(F)F)CC(CCCC)CC,187.4626146
*Oc1ccc(cc1)NC(=O)NCCCCCCNC(=O)*,122.4088725
*C1NC(=O)C(NC1=O)CCC(=O)OCCCC=CCCCOC(=O)CC*,25.37727633
*Oc1ccc(cc1)N=Cc1cc(c(cc1)OC(=O)CCCCC(=O)Oc1c(cc(cc1)C=Nc1ccc(cc1)*)OC)OC,47.38250675
*n1c(=O)c2c(c3c(cc2c1=O)c(=O)n(c3=O)CCCCCCCCCC*)Br,137.1087261
*C(C*)(C(=O)OCCCCCCCCOC(=O)OC1CC2=CCC3C(CCC4(C(CCC34)C(CCCC(C)C)C)C)C2(CC1)C)C,47.48888608
*OC(=O)CCCCCCCC(=O)OCCCCCCCCC*,3.667443154
*Oc1ccc(cc1)c1c(cc(c(c1)OCCCCCC)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)OCCCCCC,81.55306128
*NC(=O)/C=C/CC/C=C/C(=O)NCCCCCC*,2.127453311
*c1sc(nn1)c1cc(ccc1)OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc1cc(ccc1)*,35.51374296
*SCSCCCC*,1.410869343
*c1nc(sc1)NC(=O)NCCCCCCNC(=O)Nc1nc(cs1)c1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)*)CCC1,47.02441211
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCC(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCC*,60.41501019
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)C=Cc1sc(c(c1CCCCCC)CCCCCC)C=Cc1sc(cc1CCCCCC)*,17.9542177
*c1cc2n(c3c(c2cc1CCCCCC)cc(c(c3)C=C*)CCCCCC)CCCCCCCC,45.45691415
*C#CC(=C(*)c1cncnc1)CCCCOC(=O)NCC(=O)OCCCC,73.99227071
*OC(=O)c1ccc(cc1)C(=O)NCCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC*,76.72929425
*c1sc(cc1CCCCCCCC)c1sc(cc1CCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)*,6.476080227
*NC(=O)CCCCCCCCCCC(=O)NCC1CC(CCC1)C*,26.18556129
*Oc1ccc(cc1)C(=Cc1ccc(cc1)OCCCCCCC*)C,36.76976951
*OC(=O)CCCCCCCC(=O)*,-68.69432556
*OC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)OCCCCCCCCCCCC*,-26.12929226
*c1c(cc(c(c1)OCCCCCCCCCC)*)OCCCCCCCCCC,5.423112055
*C#CC(=C(*)Cn1c2ccc(cc2c2cc(ccc12)CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)Cn1c2ccc(cc2c2cc(ccc12)CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,-2.237818484
*C(C*)CCCC(C)C,5.980301023
*c1nc2c(n1CCCS(=O)(=O)O)ccc(c2)c1ccc2c(nc(n2CCCS(=O)(=O)O)c2cc(ccc2)*)c1,208.6363648
*OC(=O)C1C(=O)CC(C(=O)C1)C(=O)OCCCCCC*,-36.66445232
*N(C(=O)CCCCCCCCCCCCCCCCC(=O)N(Cc1ccc(cc1)C*)CC)CC,4.279694171
*OC(=O)NCc1ccc(cc1)CNC(=O)OCCCCCCCC*,-25.31417235
*NC(=O)CCCCCCCC(=O)NCCCCCCCCC*,9.904824538
*OC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCCCCCCCCC*,37.87494117
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)N2C3(C(=O)N(C2=O)C(=O)*)CCCCC3)cc1,277.0792131
*SC(=O)CCCCC(=O)SCC*,-21.91188888
*C(C*)CCCCCCCCCCCCCCCCCCCC,21.77937998
*SCCCCCC(=O)NCCc1ccc(cc1)CCNC(=O)CCCCC*,-18.01175462
*N1CCC(CC1)C(=O)c1c(cc(cc1)C(=O)N1CCC(CC1)CCC*)Oc1ccccc1,131.1821319
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CC(=O)OCCCCCCOC(=O)C*,55.49864746
*OC(=O)c1cc(c(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(ccc(c1)C(=O)OCCN(CC*)CCCCOc1ccc(cc1)N=Nc1ccc(cc1)CCCCCC)C(=O)O)(C)C)(C)C)C(=O)O,82.18427933
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCCCOC(=O)Nc1cc(c(cc1)C)NC(=O)OCCCCCC*)C,41.49405569
*OCOCCCCCC*,-41.68464364
*Oc1ccc(cc1)OC(=O)c1c(cc(c(c1)OCCCCCCCCCCCCCCCC)C(=O)*)OCCCCCCCCCCCCCCCC,77.98044592
*NC(=O)C(C(C(=O)NCCCCCC*)O)O,149.1553302
*NC(=O)CCCCCC(=O)NCc1ccc(cc1)C*,61.73836642
*NC(=O)C(C(=O)NCCCCCCCCCC*)CCCCCCCCCCCC,-0.868265132
*OC(=O)CCCCSCCCCC(=O)OCCCCCCCCCC*,-22.30064955
*O[Si](*)(CCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC)C,-64.12566312
*OC(=O)NCCSCCCCCSCCNC(=O)OCCCC*,3.000872148
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCCC)C,118.8361345
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCCCCCCCOc2ccc(cc2)*)cc1,47.98864595
*C1OC(CO1)COCC1OC(OC1)CCCCCCCC(=O)OCCOC(=O)CCCCCCC*,-2.553202642
*Oc1c(cc(cc1)C=C1C(=O)C(=Cc2cc(c(cc2)OCCCC*)OC)CC1)OC,36.19808899
*NC(=O)CCCCCCCCCCCCCCCC*,15.38660594
*Nc1cc(ccc1)NC(=O)CCCCCC(=O)*,-12.07623639
*OC(=O)NC1C(C1)NC(=O)OCCCC*,47.31586772
*C1c2c(C(C=C1)C=C*)cc(cc2)CCCCCC,9.704073219
*c1ccc2n(c3c(c2c1)cc(cc3)/C=C/c1ccc(cc1)Oc1c(cc(cc1)c1ccc(cc1)c1ccc(cc1)c1cc(c(cc1)Oc1ccc(cc1)/C=C/*)C#N)C#N)CC(CCCC)CC,129.2206103
*c1sc(c(c1OCCCCCCC)C)*,32.04437108
*OC(=O)C(=O)OCCCCCCCCCC*,-65.08541819
*NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCC(=O)*,101.0022623
*c1sc(c(c1CCCCCCCCCCCC)CCCCCCCCCCCC)c1sc(cc1)c1sc(cc1)*,14.60597757
*OS(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)Oc1c(cc(cc1Br)C1(CCCCC1)c1cc(c(c(c1)Br)*)Br)Br,268.4647521
*C(C*)C(=O)NCCCCCCCCCCCC,21.73577755
*N(c1ccc(cc1)*)CCCCCC,-128.6299242
*c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCCCCBr)c1sc(c(c1)CCCCCCCCCCBr)*,24.95900908
*c1c(cc(c(c1)OCCCCCCCCCC)C#C*)OCCCCCCCCCC,61.85443636
*OCCCC(=O)NCCCCCCNC(=O)CCCCCC*,1.467345964
*c1cncc(c1)C(=O)NCCCCCCCCCCNC(=O)*,85.60365033
*c1n(c(nn1)CCCCCCCC*)N,-41.92176029
*c1ccc2n(c3c(c2c1)cc(cc3)N=Cc1sc(cc1)c1sc(cc1)C=N*)CCCCCC,95.07860424
*N1C2(CCCC2)C(=O)N(C1=O)C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)*,17.25361376
*C1C(=O)N(C(=O)C1C(C*)c1ccccc1)CCCCCCCC,105.6965321
*c1sc2cc3c(cc2n1)sc(n3)CCCCC*,87.36313445
*NC(C(=O)*)CCC(=O)OCCCCCCCCCCCC,30.09586697
*Nc1c(cccc1)NC(=O)CCCCCCC(=O)*,71.92438381
*Oc1c(cc(cc1)C=Cc1ccc(cc1)C=Cc1cc(c(cc1)OC(=O)CCCCCCCCC(=O)*)C)C,35.47523522
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)F,-7.2122695
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCCCOc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)*)cc1,163.1829015
*OC(=O)c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC*,-20.66610996
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C,5.817024886
*NC(CCCCNC(=O)NCCCCNC(=O)*)C(=O)OC,0.336556425
*c1nc(nc(n1)NC(=O)c1c(cc(c(c1)C(=O)N*)C(=O)O)C(=O)OC(=O)Nc1c(ccc(c1)NC(=O)OCCCCCCCC)C)c1ccccc1,-1.691479041
*OC(=O)Cc1ccc(cc1)CC(=O)OCCCC*,-34.10658315
*SC(=O)NCCCCCCNC(=O)SCCCC*,-33.13797704
*c1sc(cc1CCCCCCCC)Nc1ccc(cc1)*,49.50827798
*OC(=O)c1ccc(cc1)C(=O)NCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC*,4.250402609
*OC(=O)C(C*)(CCCC)CCCC,-17.98562642
*C1(C(=O)C(CCC1)C*)CO,71.70468573
*C(=C*)c1cc(c(c(c1)CO)OCc1ccc(cc1)CNC(COCCCCCCCC)C)CO,65.78481038
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCCCCCCCC*,73.37639604
*c1sc(cc1COCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)*,59.88076613
*OCCCCC(=O)NCCCCCCNC(=O)CCCC*,-56.49395983
*=C=C=C(C(=*)CCCCOC(=O)NC(=O)OCCCC)CCCCOC(=O)NC(=O)OCCCC,27.51087357
*c1sc(nn1)SCC(=O)NN=Cc1ccc(cc1)OCCCCOc1ccc(cc1)C=NNC(=O)CS*,39.79677892
*OC(=O)NCCSCCCCSCCNC(=O)OCC*,26.25521298
*C(C*)C(=O)N1CC[N+](CC1)(CCCCCCCCCCCC)C,-81.38297384
*OC(=O)c1cc(ccc1)c1cc(ccc1)C(=O)OCCCCCCCCCC*,8.531981028
*Oc1cc(ccc1)OC(=O)c1ccc(cc1)C(=O)Oc1cc(ccc1)OCCCCCCCCCC*,20.92794041
*=C1CN(CC(=Cc2oc(cc2)C(=O)CCCCC(=O)c2oc(cc2)C=*)C1=O)C,95.14114513
*OC(=O)C(C(=O)OCCCCCC*)CCCCCCOc1ccc(cc1)c1ccc(cc1)OCc1ccc(cc1)[N+](=O)[O-],17.95743357
*N1C(=S)SC(=Cc2ccc(cc2)C=C2SC(=S)N(C2=O)CCCCCC*)C1=O,35.37444876
*OC(=O)c1ccc(cc1)S(=O)(=O)CCCCCCS(=O)(=O)c1ccc(cc1)C(=O)OCCCCCC*,35.86441642
*SSC(=O)N(c1ccc(cc1)Cc1ccc(cc1)N(C(=O)SSCCCC*)C)C,20.68923822
*Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)CCCCCCCCCCC(=O)*)C,6.458707655
*N(C(=O)CCCCC(=O)N(CC(C(C(C*)(F)F)(F)F)(F)F)CC)CC,10.59395774
*Oc1cc(c(cc1)N1ON1c1c(cc(cc1)OC(=O)CCCCCCCCCCC(=O)*)C)C,50.67469492
*OC(=O)NCCCCC*,-13.55087665
*C(=C*)c1ccc(cc1)OCCCCCC(=O)Oc1c(c(c(c(c1F)F)F)F)F,73.83198457
*Oc1cc(ccc1)OC(=O)c1ccc(cc1)C=Nc1ccc(cc1)OCCCCCCOc1ccc(cc1)N=Cc1ccc(cc1)C(=O)*,83.83402436
*C=CCCCCCCCC*,-17.2820223
*C(CCC*)Cl,-30.93658282
*C#CC(=C(*)CCCCOC(=O)NCCC)CCCCOC(=O)NCCC,40.70123878
*c1sc(cc1)C(=O)NCCCCCCNC(=O)*,42.90894132
*Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)SCCCCCCCC)C(=O)*)SCCCCCCCC,69.67482713
*Oc1c(cc(cc1)C=Nc1ccc(cc1)N=Cc1cc(c(cc1)OC(=O)CCCCC(=O)*)OC)OC,-41.85748469
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)OC(=O)CCCCCCC(=O)*,72.32081554
*c1nc(sc1)N=Cc1cc(c(cc1)OCCCCOc1c(cc(cc1)C=Nc1nc(cs1)c1ccc(cc1)Oc1ccc(cc1)*)OC)OC,104.0626058
*OC(=O)CCCC(=O)OCC(C(C(C(C*)(F)F)(F)F)(F)F)(F)F,-64.11657159
*OC1CCC(CC1)OC(=O)CCCCCCC(=O)*,-35.83964331
*NC(CNC(=O)NCCCCCCNC(=O)*)C,55.35434565
*c1nc(cs1)c1ccc(cc1)c1nc(sc1)CCCC*,110.5188915
*Oc1ccc(cc1)OC(=O)CCCCCCCC(=O)*,-6.058372606
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCc1ccc(cc1)CC*,65.25488595
*C1CCN(CC1)SC(=O)OCCCCOC(=O)SN1CCC(CC1)CCC*,-6.032415023
*c1oc2c(n1)cc(cc2)c1cc2c(oc(n2)CCCCCCCC*)cc1,61.93714913
*C(=C(*)C)[Si](CCCC)(C)C,152.5242236
*OC(=O)c1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)C(=O)OCCC*,83.99780359
*c1nc2c([nH]1)cc(cc2)NC(=NO)C(=NO)Nc1ccc2c(nc([nH]2)CCCC*)c1,170.1130329
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1c(cc(c(c1)C(=O)OCCCCCC)C(=O)*)C(=O)OCCCCCC,77.13970172
*c1ccc2n(c3c(c2c1)cc(cc3)C=NN(c1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(N=C*)CCCC)CCCC)CC,139.604302
*Sc1ccc(cc1)c1ccc(cc1)SC(=O)CCCCC(=O)*,13.2621556
*S(=O)(=O)CCCC*,-14.41108992
*c1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)C(=O)c2ccc(cc2)C(=O)*)CCC1,240.3798309
*NC(=O)CCCCCCCCC(=O)NC*,66.76854223
*OCCCCCOCCCCCCOCCCCCC*,-72.01996519
*NC(=O)C(=O)NCCNC(=O)CCCCCCCC(=O)NCC*,112.5256843
*OC(COC(=O)CCCCC(=O)*)C,-15.95518318
*c1c(cc(c(c1)OCCCCCCOc1ccc(cc1)C1CCC(CC1)CCCCC)C=C*)OCCCCCCOc1ccc(cc1)C1CCC(CC1)CCCCC,36.67582945
*OC(=O)SSC(=O)OCCCC*,-58.94578339
*SC(=O)CCCCC(=O)SCc1c(c(c(c(c1C)C)C*)C)C,44.80678229
*OC(=O)CCCCC(=O)OCC(C*)(CCl)CCl,2.83724036
*N1CCN(CC1)C(=O)SSCCCCSSC(=O)*,-3.571974592
*c1cc2n(c3c(c2cc1)ccc(c3)C#CC#C*)CCCCCCCCCCCCCCCC,68.35869686
*c1c2c(c(s1)*)sc(n2)CCCCCCCCC,56.24069524
*Oc1c(cc(cc1)C=CC=Cc1cc(c(cc1)OCCCCCCC*)C)C,41.89270134
*Oc1ccc(cc1)C(=O)OCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*,68.79315579
*N(C(=O)*)CCCCCC,14.34014558
*OC(=O)NCCCCCCNC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C,24.09354398
*OC(=O)c1c(cccc1)c1c(cccc1)C(=O)OCCCC*,71.34273106
*OC(=O)NCCCCCCCCCCNC(=O)OCCCCCCCC*,24.78605928
*NC(=O)NCCCP(CCC*)c1ccccc1,-49.19787298
*c1oc(nn1)CCCCCCCC*,-48.88416733
*OC(=O)NCCCCCCNC(=O)OCC(C*)(C)C,47.60248847
*OC(=O)c1ccc(cc1)C(=O)OCCCCCC(=O)NCCNC(=O)CCCCC*,81.65245915
*Oc1ccc(cc1)N=Cc1ccc(cc1)OC(=O)c1ccc(cc1)C=Nc1ccc(cc1)OCCCCOC(=O)NCCCCCCNC(=O)OCCCC*,-34.25655466
*c1sc2c(n1)ccc(c2)OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc1ccc(cc1)*,-17.21827415
*Oc1ccc(cc1)C(=O)CCCCCCCCC(=O)c1ccc(cc1)OC(=O)*,6.568396994
*OC(C*)CCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)OCC(CC)C,-0.17829817
*C(C*)(C(=O)OCCOC(=O)c1cc(cc(c1)OC(=O)c1ccc(cc1)N=Nc1ccc(cc1)OCCCCCCC)OC(=O)c1ccc(cc1)N=Nc1ccc(cc1)OCCCCCCC)C,9.014452923
*Oc1ccc(cc1)CCCNC(=O)CCCCC(=O)NCCCc1ccc(cc1)OCCCCC*,28.2211431
*SSCCCCSSCCCCCC*,-41.26672381
*OC(=O)CCCCC(=O)OCc1ccc(cc1)C*,-4.158432897
*N1C(CN(C(C1)C)SC(=O)OCCCCOC(=O)S*)C,-30.512105
*c1nc(nc(n1)Oc1c2c(ccc1C(=O)Nc1ccc(cc1)NC(=O)c1c(c3c(cc1)cccc3)O*)cccc2)N1CCCCC1,162.6671353
*OC(=O)CCC(=O)OCCCCCCCCCC*,1.783806133
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCOCCOCCC*)C,-26.75831261
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)NCCC[Si](O[Si](CCCNC(=O)*)(C)C)(C)C)cc1,143.0502256
*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)N1C(=O)C(=Cc2c(c3c(n2C)cccc3)C)C(=C(C)C)C1=O)C,-17.96880959
*SC(=O)CCCCCCCCC(=O)SCCCCCC*,-39.13613776
*c1nc(ccc1)C(=O)NCCCCCCCCCCNC(=O)*,49.59402876
*NC(=O)c1ccc(cc1)C(=O)NCCCCCCCCCC*,50.1155014
*NNC(=O)CCCCCCCCC(=O)NNC(=S)c1cc(ccc1)C(=S)*,32.4414411
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCCCC)*)OCCCCCC,168.5263131
*N(c1ccc(cc1)*)CCCCCCC,110.7170963
*OC(=O)CCC(=O)OCCCCCCCCCCCCCCCCCCCC*,-32.76938912
*NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC(=O)*,64.69850401
*NC(=O)CCC(=O)NCCCCCCCC*,69.22130195
*OC(=O)C/C=C/CC(=O)OCCCCCCCCCCCCCC*,-41.10158883
